,HSM5FZBJ,CSM5FZ3N,ESM5MEDZ,MSM5LLIC,CSM5FZ3T,MSM5LLFG,ESM5MEEG,MSM5LLIS,CSM5FZ48,CSM5FZ4A,HSM5MD4S,CSM5FZ4O,CSM5MCTZ,HSM5MD86,HSM5MD7Z,HSM5MD8A,MSM5LLEH,HSM5MD82,CSM5MCU4,HSM5MD87,CSM5MCVH,MSM6J2H9,HSM5MD3L,CSM5MCWK,HSM5MD8H,MSM6J2JF,CSM5MCXF,MSM6J2JH,CSM5MCXB,HSM5MD5Z,CSM5MCYU,ESM5MEB9,HSM6XRQC,HSM6XRQB,HSM6XRQE,CSM67U9T,CSM67U9V,CSM67U9X,PSM6XBQM,HSM67VDX,MSM6J2Q1,PSM6XBRK,HSM67VDR,CSM67UH7,CSM79HG4,PSM6XBSE,MSM6J2PO,CSM79HJE,MSM6J2NA,CSM79HJI,CSM79HJG,CSM79HQL,MSM79HD6,CSM79HQR,HSM7J4LP,PSM7J188,MSM9VZFJ,HSM7J4JT,MSM79H8D,CSM79HQN,MSM79H94,MSM9VZMM,CSM7KOQ7,HSM7J4JV,MSM9VZM4,HSM7J4JW,HSMA33NW,HSMA33NY,PSMA265X,MSM5LLDI
C18n_QI37,4301749.0,6095353.0,2367773.0,501148.0,7170888.0,1350623.0,58305352.0,1098449.0,1679983.0,1005701.0,5204072.0,3586597.0,1273438.0,26327081.0,8317519.0,2172871.0,7323295.0,969435.0,3550572.0,593068.0,1340911.0,3548062.0,832456.0,1789009.0,1162852.0,2409857.0,1726886.0,863210.0,13612182.0,1559755.0,2789555.0,823430.0,1376792.0,20617042.0,2116397.0,2368049.0,1268444.0,3859825.0,3501606.0,2521959.0,2916616.0,3499525.0,2372957.0,836728.0,7895008.0,4382736.0,120767.0,1903047.0,1420947.0,2130900.0,3517859.0,893767.0,637991.0,1583122.0,7404361.0,640211.0,589989.0,2182368.0,1608082.0,1745720.0,2097284.0,1851075.0,3622139.0,2693346.0,2850159.0,3855358.0,4395905.0,1329853.0,1612074.0,3543535.0
C18n_QI38,2142161.0,5838435.0,5072288.0,325101.0,5617014.0,826464.0,57465210.0,1416119.0,2553817.0,822085.0,1287658.0,12054616.0,2749382.0,14934754.0,3851833.0,1769658.0,22086752.0,998073.0,4579651.0,683346.0,2896625.0,3655928.0,630967.0,2648180.0,4418951.0,2759723.0,3633689.0,2148172.0,8582140.0,1794643.0,1602852.0,1281700.0,874431.0,9007225.0,1605221.0,2034225.0,3585886.0,4546672.0,5116263.0,2107174.0,25881096.0,1095721.0,1393992.0,3383913.0,13189154.0,3191431.0,784578.0,2907451.0,4598065.0,1090900.0,3845373.0,4466481.0,2024984.0,4370605.0,10608168.0,1255981.0,2285415.0,1536979.0,1368352.0,1783843.0,1812188.0,5501185.0,7940974.0,3091875.0,2372015.0,9998781.0,1721355.0,647483.0,845639.0,6221997.0
C18n_QI39,98147.0,711524.0,2336310.0,20988.0,336553.0,198406.0,3301445.0,639073.0,553869.0,203768.0,137810.0,1176093.0,337975.0,3104112.0,1090884.0,288986.0,2767083.0,162486.0,478320.0,52836.0,718009.0,640104.0,72173.0,169581.0,933310.0,44615.0,1200768.0,699016.0,149677.0,865081.0,169046.0,677024.0,159553.0,174730.0,874653.0,1412365.0,1279702.0,52018.0,222605.0,276798.0,9293569.0,101388.0,433078.0,3369028.0,884367.0,1468529.0,1573722.0,570019.0,242356.0,63478.0,636987.0,2913085.0,306954.0,667630.0,6948944.0,1101251.0,349438.0,194173.0,630822.0,216477.0,242146.0,1702917.0,1686401.0,311407.0,232346.0,1455388.0,212445.0,63653.0,64362.0,5604496.0
C18n_QI40,3928.0,3089022.0,140590.0,67981.0,1015003.0,48974.0,3603121.0,33374.0,128504.0,176736.0,103635.0,555704.0,79540.0,18732.0,98003.0,92157.0,175459.0,45506.0,585285.0,16850.0,704243.0,214398.0,28526.0,79482.0,264064.0,714413.0,257221.0,171276.0,142682.0,84006.0,26314.0,2243.0,72477.0,85381.0,46851.0,259832.0,93467.0,488469.0,420829.0,97210.0,81465.0,136213.0,10896.0,409284.0,304850.0,25103.0,52175.0,116368.0,206245.0,52621.0,199205.0,154030.0,34731.0,77223.0,46702.0,623722.0,56982.0,110021.0,47984.0,77555.0,236831.0,120109.0,168004.0,243188.0,406138.0,142933.0,115222.0,92984.0,115276.0,208262.0
C18n_QI41,26823271.0,4783173.0,4169720.0,728636.0,44414084.0,2179910.0,27663591.0,1182362.0,2220427.0,2876132.0,1934507.0,1093802.0,6342771.0,87084460.0,4605660.0,984520.0,16920843.0,1406603.0,2763772.0,4532947.0,41600804.0,9886103.0,717329.0,8684906.0,634787.0,85175769.0,6409896.0,244823.0,87195296.0,6090292.0,1780101.0,1193717.0,2174261.0,5456959.0,15760132.0,2894955.0,1875560.0,122424509.0,25308611.0,825702.0,911191.0,5587198.0,1553369.0,397373.0,18455088.0,10128972.0,185878.0,13549243.0,575473.0,9492853.0,3362056.0,288352.0,3057116.0,54608288.0,20385809.0,301497.0,1193359.0,2934928.0,1546526.0,8864146.0,2979839.0,3507754.0,12012172.0,4526034.0,961420.0,1318291.0,6248701.0,1154330.0,11714809.0,3458042.0
C18n_QI42,26399607.0,34073152.0,3656424.0,715846.0,62792208.0,3210561.0,58393766.0,1323358.0,6394460.0,4884284.0,16607197.0,2518348.0,3338600.0,68003542.0,21927204.0,758171.0,6242543.0,4505359.0,17483700.0,2848952.0,19334358.0,3379087.0,1081668.0,3724294.0,873774.0,64067900.0,1508251.0,286405.0,28744516.0,4713771.0,3766107.0,765043.0,5976944.0,69693093.0,11646697.0,5875080.0,1343317.0,38684129.0,12630124.0,9142087.0,445088.0,18619145.0,2176829.0,281402.0,22233468.0,8945860.0,44634.0,5194682.0,319727.0,5116730.0,12827383.0,395933.0,3719679.0,7410658.0,10284431.0,1010564.0,557557.0,3502026.0,1651699.0,3512823.0,18705754.0,953142.0,27931872.0,3910529.0,7096904.0,1630477.0,5071465.0,3156908.0,9235005.0,2117122.0
C18n_QI43,20627565.0,7163261.0,5924761.0,842922.0,11504432.0,1785540.0,48952038.0,3363388.0,4019479.0,2602765.0,12717066.0,3517479.0,4285942.0,95363388.0,28962351.0,1459003.0,5951014.0,2311484.0,7967287.0,3288431.0,2677046.0,4688079.0,1411602.0,2370178.0,1909297.0,5030429.0,2757778.0,721415.0,7896317.0,1626027.0,3300890.0,1598773.0,5004059.0,67742901.0,15806938.0,6059183.0,1463914.0,7162542.0,8199298.0,5507351.0,1204023.0,8163185.0,4554298.0,417779.0,9846703.0,19784054.0,62925.0,2284503.0,628492.0,5731227.0,10562817.0,862337.0,1532204.0,1801600.0,28126417.0,1053122.0,584617.0,3384484.0,1730348.0,3810608.0,3613808.0,1280634.0,2389401.0,6222740.0,5000347.0,4490186.0,8221113.0,2370866.0,6380509.0,4872928.0
C18n_QI44,40357.0,1019247.0,443134.0,237844.0,1683305.0,315502.0,13563875.0,487685.0,393615.0,229888.0,168098.0,1943167.0,618815.0,3281462.0,727086.0,580927.0,1174515.0,129010.0,1502614.0,98998.0,548600.0,186531.0,92271.0,1569928.0,443153.0,1640814.0,247743.0,215189.0,6376371.0,130639.0,61844.0,66432.0,46140.0,1055433.0,611814.0,293748.0,493590.0,3242539.0,423274.0,228235.0,2579536.0,113219.0,82719.0,2075286.0,898505.0,938956.0,165634.0,666451.0,1701531.0,49742.0,748007.0,1465713.0,179027.0,1413861.0,785137.0,379418.0,299197.0,101568.0,339053.0,155840.0,518779.0,530072.0,3473622.0,546882.0,561812.0,1256856.0,288505.0,91942.0,236942.0,1770829.0
C18n_QI45,9704.0,13104.0,4799.0,24844.0,7133.0,14695.0,32270.0,5478.0,9101.0,8326.0,6844.0,20774.0,5522.0,5417.0,6933.0,25774.0,5388.0,47476.0,8918.0,10297.0,2242.0,10331.0,21248.0,22568.0,15397.0,17751.0,9507.0,15033.0,5634.0,8325.0,11845.0,7226.0,8921.0,9577.0,32604.0,18741.0,36015.0,6423.0,10584.0,3446.0,17167.0,6584.0,9341.0,71738.0,10001.0,624.0,4255.0,1337.0,38774.0,5968.0,5924.0,19991.0,2764.0,95620.0,9016.0,12052.0,10528.0,9699.0,21697.0,18144.0,7429.0,8295.0,17978.0,8111.0,14405.0,29587.0,9865.0,7155.0,4522.0,31737.0
C18n_QI46,37970.0,9824193.0,85923.0,5964269.0,3111141.0,5221707.0,8146380.0,75881.0,3839299.0,9246451.0,2547655.0,8058631.0,19668506.0,27137.0,508678.0,641191.0,5922196.0,3399716.0,942836.0,575561.0,3339554.0,23982.0,1372755.0,6606654.0,1333693.0,12530276.0,17692163.0,8023491.0,13523478.0,26974600.0,8164447.0,594182.0,121868.0,1080357.0,193335.0,5804622.0,4075656.0,129446.0,22578109.0,14715088.0,12923576.0,245073.0,9615445.0,38564626.0,39927805.0,10708974.0,462498.0,26956325.0,13999535.0,129363.0,5885252.0,10972472.0,24528085.0,21166428.0,48107.0,1372378.0,12310189.0,2057532.0,12181035.0,899398.0,10829731.0,53521900.0,24981121.0,646656.0,9408443.0,12639668.0,1552756.0,1522701.0,1702049.0,2181645.0
C18n_QI47,52571.0,598006.0,198688.0,3799967.0,435858.0,1761726.0,279319.0,110862.0,4881057.0,1449554.0,592822.0,7055874.0,2746514.0,15190.0,63406.0,269220.0,1142998.0,118412.0,2192120.0,107072.0,70536.0,7247.0,133616.0,721066.0,291618.0,9168430.0,36066773.0,548796.0,5791510.0,246778.0,9303714.0,83404.0,15916.0,67072.0,254317.0,146701.0,1226414.0,239716.0,5640659.0,3614356.0,9121782.0,23645.0,533383.0,7261329.0,1115514.0,891322.0,192885.0,1614127.0,5697932.0,77982.0,206867.0,13590889.0,2018855.0,2206317.0,8400.0,205188.0,13570301.0,323498.0,291616.0,180105.0,722726.0,11274337.0,1065710.0,95547.0,279680.0,133962.0,324160.0,148196.0,549128.0,199357.0
C18n_QI48,334887.0,38112499.0,25065.0,30988169.0,261748.0,19873424.0,80890.0,26161724.0,43056623.0,34653787.0,46427543.0,36385061.0,28583129.0,35350.0,35769576.0,37301495.0,964803.0,22804605.0,30477064.0,13166886.0,92739.0,30620594.0,35183359.0,24615753.0,23675766.0,42654480.0,18556980.0,26211930.0,45145696.0,31496478.0,21689580.0,19215389.0,148114.0,26285108.0,18399387.0,18723500.0,17650535.0,26180712.0,60987625.0,39731178.0,20421483.0,21469648.0,24086434.0,43389415.0,113303246.0,2521873.0,4230120.0,33908825.0,35322769.0,44216.0,49624533.0,38847913.0,22895325.0,15697623.0,154781.0,52037530.0,28892621.0,51409115.0,30072456.0,21295043.0,34402005.0,27363838.0,29920121.0,31111488.0,32448676.0,40962706.0,31627549.0,27537137.0,21718922.0,22990002.0
C18n_QI49,33432445.0,4106071.0,27252808.0,6922594.0,51864401.0,2308324.0,1874079.0,17097928.0,2459111.0,9171707.0,23741683.0,2787529.0,6053195.0,4672447.0,2016908.0,2295819.0,36414287.0,3966392.0,2294564.0,354156.0,61270322.0,500523.0,6093246.0,6009729.0,3208013.0,11893571.0,14450746.0,1909758.0,27317513.0,8097595.0,8506294.0,9532611.0,33071416.0,4261293.0,1438083.0,1028702.0,2775896.0,16157746.0,15070164.0,2652578.0,6243879.0,881063.0,15696568.0,1972635.0,23256172.0,44467485.0,1667694.0,14312030.0,3454451.0,82712572.0,3543734.0,3978822.0,3759727.0,41851347.0,1063132.0,2215916.0,2607415.0,2632112.0,4031392.0,617512.0,8433786.0,1286484.0,588992.0,14943572.0,10797387.0,19173514.0,15774574.0,10619962.0,5333737.0,1224706.0
C18n_QI50,31292668.0,125223251.0,908257.0,67292000.0,5918071.0,71029957.0,2333158.0,84365294.0,72384476.0,108135150.0,118199949.0,80687343.0,72023514.0,894558.0,127206442.0,84622191.0,56879704.0,92505418.0,90852052.0,17705815.0,6646796.0,71108514.0,83852403.0,77272043.0,73596053.0,144546905.0,48223397.0,79602916.0,224115617.0,90973810.0,51967690.0,38072548.0,29764039.0,86322504.0,44809207.0,59876146.0,28812766.0,46559749.0,151692024.0,95659127.0,18833873.0,52375143.0,54377601.0,97595139.0,356995452.0,35440637.0,7279655.0,100137527.0,88348898.0,11293096.0,144734894.0,103298870.0,94236409.0,96868222.0,333700.0,76576667.0,75180186.0,24774739.0,81551748.0,34708624.0,107440178.0,57898446.0,57084296.0,114886259.0,84988721.0,123835481.0,115405372.0,85715689.0,42115958.0,84403985.0
C18n_QI51,2867660.0,3174385.0,769094.0,12433655.0,13841954.0,4139548.0,8060813.0,8531285.0,3577177.0,9531132.0,10794868.0,3686507.0,3394160.0,2123.0,5408971.0,2217627.0,4462838.0,7190775.0,3145803.0,681979.0,22071476.0,261979.0,5447119.0,7209408.0,7141681.0,13026359.0,2139318.0,4019523.0,25009663.0,8192064.0,6461278.0,1927673.0,19397017.0,30778327.0,2187332.0,1200816.0,1619412.0,1842601.0,16228736.0,6373676.0,2233860.0,1251120.0,6438858.0,3886721.0,20099583.0,8309571.0,228011.0,10422173.0,6394314.0,787956.0,9271898.0,7541410.0,4468880.0,20714509.0,723.0,1274048.0,3668466.0,11639917.0,3240039.0,836705.0,15711803.0,2846299.0,1672962.0,10557349.0,6926399.0,8392678.0,15601806.0,8763389.0,3721017.0,2170223.0
C18n_QI52,12533072.0,858905.0,2144528.0,889458.0,150157475.0,631124.0,15277557.0,6925103.0,1118340.0,7253275.0,6342673.0,1172695.0,1846420.0,1035477.0,2047540.0,402068.0,10536426.0,847343.0,807505.0,348577.0,44286580.0,474183.0,1257249.0,836907.0,746167.0,1458861.0,4718547.0,967439.0,22456121.0,4650990.0,3003722.0,1103085.0,29454569.0,1021779.0,876145.0,473170.0,741673.0,2715976.0,2231609.0,593957.0,791895.0,568705.0,1823723.0,852254.0,6391245.0,5508926.0,838331.0,2294417.0,1021296.0,46907610.0,965114.0,1097179.0,2446226.0,30983812.0,15993.0,211239.0,507122.0,799260.0,617481.0,234337.0,6070215.0,629062.0,856330.0,4030305.0,933017.0,3097910.0,9836890.0,3134043.0,2566102.0,469634.0
C18n_QI53,6486690.0,1459387.0,3147929.0,433061.0,14609349.0,2627412.0,1541703.0,1968647.0,1445040.0,6620396.0,8834529.0,858276.0,409905.0,896.0,5106327.0,16894.0,3094577.0,306310.0,2950584.0,760088.0,24660454.0,1047424.0,3453200.0,2427039.0,66567.0,3563570.0,1344297.0,388821.0,17984608.0,8760352.0,1117316.0,138793.0,48138378.0,897919.0,51476.0,970607.0,13374.0,806177.0,3958424.0,28482.0,411410.0,1245273.0,1332389.0,107171.0,10582231.0,18926369.0,456177.0,3495858.0,296514.0,15288044.0,3290548.0,265749.0,4704142.0,6883069.0,0.0,82689.0,169329.0,942928.0,930314.0,27838.0,5042308.0,349834.0,3206546.0,5341057.0,2935035.0,2786604.0,4671852.0,3239866.0,3338128.0,340224.0
C18n_QI54,86534431.0,15498466.0,73530748.0,4503036.0,126038845.0,6717526.0,11398721.0,38061827.0,6778454.0,16522393.0,32115932.0,4833075.0,15627109.0,21827800.0,6030757.0,2777938.0,142427335.0,5770471.0,2951124.0,2082258.0,111259176.0,3052516.0,12160826.0,6561913.0,2462711.0,20895304.0,21651853.0,3732149.0,107860590.0,10709140.0,10993504.0,27129429.0,115553180.0,8954952.0,5376743.0,1701105.0,1265732.0,33439488.0,13084613.0,5291493.0,8386681.0,2795576.0,20024430.0,3501927.0,84451905.0,98396402.0,2111883.0,17568670.0,6730019.0,198088570.0,5550098.0,3954664.0,8787860.0,101394551.0,5567102.0,2875881.0,2620564.0,2588360.0,4655229.0,1348296.0,7835784.0,1717184.0,5046902.0,31300035.0,14338282.0,55026332.0,27334358.0,18386001.0,10603288.0,2542781.0
C18n_QI55,80119.0,147082.0,5334.0,1845211.0,15615.0,68105.0,10204.0,151354.0,334521.0,260586.0,1051088.0,111279.0,175114.0,12076.0,131962.0,168512.0,23189.0,746766.0,92609.0,51638.0,8936.0,3141.0,3321071.0,158115.0,132926.0,498924.0,19112.0,129088.0,196999.0,85959.0,178309.0,30008.0,19234.0,362036.0,361977.0,33663.0,35667.0,279646.0,422443.0,89074.0,25788.0,525008.0,63015.0,633351.0,408477.0,8476.0,129515.0,560514.0,348167.0,6377.0,98075.0,34446.0,75386.0,1135336.0,7168.0,46427.0,49585.0,808868.0,112367.0,66552.0,250008.0,26426.0,36800.0,114158.0,70150.0,659086.0,92921.0,255158.0,73963.0,25660.0
C18n_QI56,133640747.0,454280.0,13690352.0,1805199.0,2065069.0,607642.0,388759.0,6739554.0,837398.0,6563488.0,10844649.0,1941201.0,27871309.0,271852655.0,1233247.0,605941.0,1442111.0,808158.0,1859427.0,600154.0,104787227.0,613100.0,3637333.0,1943220.0,1041778.0,2235170.0,1180269.0,2032751.0,1441180.0,1165715.0,1843219.0,907314.0,10648762.0,2570269.0,1294365.0,370144.0,437312.0,7978802.0,13882694.0,1221705.0,5630914.0,596902.0,1782479.0,846725.0,2178941.0,9416821.0,138158.0,26175631.0,432044.0,213943690.0,1524742.0,583387.0,4991403.0,42520279.0,207219944.0,238148.0,562643.0,1208926.0,1055295.0,2444973.0,2738992.0,1048464.0,1026775.0,1665274.0,1802686.0,11530156.0,1907001.0,8102408.0,1231139.0,114219.0
C18n_QI57,28452427.0,2810110.0,144484.0,3145441.0,128859.0,806770.0,8844.0,3070257.0,1263662.0,5625212.0,4123459.0,1690934.0,15630003.0,14846690.0,535558.0,887015.0,849694.0,2928108.0,996506.0,417139.0,616466.0,339337.0,6244285.0,3774060.0,530175.0,3770834.0,766574.0,2262216.0,1055102.0,462680.0,629324.0,200508.0,1033878.0,535401.0,675183.0,299716.0,212924.0,1964488.0,7122728.0,433089.0,551835.0,876076.0,203025.0,1658404.0,6696599.0,1045644.0,218801.0,13168862.0,1592612.0,2752618.0,656905.0,530882.0,2573309.0,20856309.0,3691619.0,253056.0,666912.0,403238.0,1362004.0,1806370.0,1389108.0,302949.0,702286.0,1376075.0,1035134.0,16644248.0,1213149.0,9356826.0,698531.0,108045.0
C18n_QI58,8171015.0,7620.0,241490.0,46555.0,571287.0,133292.0,1667.0,211649.0,29854.0,664270.0,768023.0,303858.0,1753560.0,9640351.0,100730.0,6654.0,133354.0,43626.0,114832.0,28180.0,11041176.0,8943.0,857751.0,97953.0,17721.0,282342.0,19196.0,138716.0,68692.0,176642.0,338857.0,1147.0,1669191.0,293181.0,13379.0,17358.0,0.0,133241.0,1145551.0,11789.0,324669.0,30022.0,101177.0,37012.0,93055.0,285524.0,5477.0,2111757.0,164301.0,1172378.0,54311.0,60980.0,593127.0,4051855.0,3719055.0,18977.0,63171.0,3530118.0,71491.0,0.0,271008.0,53288.0,255045.0,152201.0,102726.0,1114304.0,43764.0,288885.0,280025.0,9858.0
C18n_QI59,110749011.0,303844.0,56709647.0,684909.0,3185254.0,834458.0,508888.0,2905998.0,511451.0,5781576.0,5146385.0,1349876.0,58702078.0,203582299.0,2344589.0,146750.0,3937777.0,659820.0,2958282.0,728643.0,14974637.0,859324.0,1939132.0,2898098.0,152871.0,731771.0,777850.0,2278276.0,2725341.0,900259.0,438176.0,246416.0,10967681.0,451944.0,292609.0,322033.0,203570.0,7627977.0,13087304.0,560367.0,8472642.0,313066.0,943548.0,500685.0,1254570.0,5466465.0,126325.0,11429809.0,305324.0,374298643.0,878557.0,490087.0,7525401.0,41706237.0,265406538.0,286457.0,1002832.0,203546.0,1794504.0,1227838.0,1294626.0,2449748.0,1164387.0,1258190.0,765957.0,35245395.0,1343338.0,6790840.0,1404844.0,1433587.0
C18n_QI60,219086.0,3879081.0,174161.0,1693694.0,149155.0,92608.0,4813.0,781475.0,324187.0,206918.0,31021168.0,134192.0,768866.0,88055.0,931007.0,92416.0,134339.0,279510.0,3935585.0,788253.0,90419.0,311052.0,259408.0,223497.0,305516.0,1005425.0,271134.0,166776.0,347666.0,1723783.0,3733939.0,386836.0,110939.0,14428849.0,2834047.0,1242537.0,408956.0,1333219.0,2216150.0,163690.0,340577.0,1362364.0,1235476.0,113162.0,302997.0,1901282.0,164544.0,1769866.0,225119.0,176832.0,890383.0,52651.0,1165760.0,5892297.0,67671.0,10047618.0,4713367.0,1429940.0,155690.0,1795177.0,436866.0,37873.0,1643136.0,706344.0,187736.0,971489.0,1002500.0,250346.0,2164447.0,21399.0
C18n_QI61,25721108.0,159491.0,100137200.0,659035.0,11545333.0,369493.0,118495.0,7675431.0,468211.0,3679571.0,17117433.0,1147597.0,30526437.0,176179566.0,2504371.0,246668.0,4596269.0,430843.0,5653572.0,432532.0,65776063.0,706174.0,230150.0,3091226.0,412891.0,343812.0,3556732.0,757848.0,500791.0,1089391.0,921794.0,2138676.0,40369372.0,1792499.0,672715.0,224420.0,420292.0,33915016.0,5619616.0,444558.0,11424890.0,408906.0,2777732.0,31839.0,343114.0,490363929.0,197999.0,32331903.0,178942.0,508530126.0,389527.0,211288.0,14176023.0,83270968.0,141343066.0,78504.0,972992.0,595550.0,1349235.0,802752.0,2517755.0,1720010.0,688912.0,689894.0,3221965.0,8833251.0,440811.0,24899178.0,3830252.0,23401.0
C18n_QI62,2375504.0,17678184.0,319151.0,1793254.0,73292.0,396035.0,23358.0,2980805.0,779352.0,2088011.0,6927197.0,572964.0,12198706.0,6854666.0,2204627.0,293192.0,1884622.0,716154.0,16503600.0,572271.0,172756.0,637175.0,403477.0,3460570.0,297857.0,1884581.0,1712744.0,628033.0,958208.0,2907886.0,3879666.0,1282643.0,3083001.0,19933860.0,1524965.0,1256228.0,332332.0,8634042.0,4506997.0,190525.0,989657.0,1114070.0,1203687.0,67746.0,895998.0,77106777.0,129067.0,13740742.0,1031396.0,888258.0,813088.0,121971.0,7743524.0,22993626.0,1584252.0,1926733.0,8878574.0,219700.0,1062882.0,1432985.0,1464989.0,320462.0,1606366.0,2790882.0,990126.0,9910534.0,1291941.0,13520646.0,5481186.0,27580.0
C18n_QI63,663424.0,123691.0,956705.0,187866.0,2757540.0,50799.0,302770.0,478207.0,43276.0,262168.0,2488806.0,177361.0,929427.0,3221164.0,186293.0,102560.0,612511.0,231019.0,518669.0,781240.0,13884142.0,175655.0,123301.0,79134.0,387545.0,135388.0,55161.0,83632.0,109595.0,355645.0,351492.0,183822.0,11491135.0,4114855.0,241888.0,70828.0,67048.0,1538522.0,607483.0,133643.0,501361.0,200507.0,289581.0,24431.0,19043.0,21001230.0,145744.0,1587029.0,51185.0,2090526.0,37200.0,55466.0,1142059.0,9672658.0,1362967.0,83280.0,235477.0,1109280.0,50389.0,46239.0,247622.0,139603.0,175824.0,481343.0,561311.0,407013.0,122964.0,657619.0,714936.0,889.0
C18n_QI64,150003.0,49623.0,101181.0,12513.0,687969.0,1154.0,12204.0,59835.0,473.0,1237.0,813678.0,15995.0,77835.0,203122.0,16189.0,696.0,427960.0,11891.0,867097.0,21776.0,2272166.0,30547.0,4072.0,3257.0,5073.0,357.0,15719.0,113.0,60917.0,371709.0,13985.0,94585.0,2478584.0,111920.0,12455.0,4770.0,1266.0,363511.0,31407.0,27.0,41339.0,1634.0,21155.0,0.0,13277.0,5885558.0,9096.0,23901.0,0.0,1443788.0,1238.0,71.0,233108.0,953813.0,161789.0,4028.0,27618.0,77769.0,755.0,30300.0,1873.0,9291.0,48356.0,39362.0,8142.0,291626.0,4855.0,21912.0,136372.0,0.0
C18n_QI65,18713641.0,410700.0,98357610.0,422958.0,71890765.0,693372.0,275119.0,3407022.0,461119.0,2557378.0,4078445.0,746536.0,57017149.0,142924683.0,3196713.0,499498.0,21189027.0,312207.0,7684173.0,606630.0,34456024.0,842247.0,224989.0,1985812.0,268042.0,190861.0,2279084.0,694876.0,4853886.0,552574.0,329832.0,4413688.0,28820998.0,2804055.0,1066544.0,283126.0,374892.0,70992672.0,4458812.0,557884.0,12922825.0,560956.0,961039.0,118399.0,438338.0,622614169.0,101282.0,13062067.0,728661.0,863432532.0,391849.0,131441.0,17140916.0,53083911.0,173847262.0,409928.0,928355.0,300015.0,1299196.0,666887.0,2488943.0,2602949.0,854298.0,472046.0,935199.0,19203876.0,487280.0,8851895.0,3954560.0,48569.0
C18n_QI66,91882.0,23696.0,53604.0,27144.0,95183.0,32509.0,54790.0,111497.0,260013.0,93534.0,35919.0,334427.0,215338.0,119039.0,32454.0,18358.0,31935.0,18430.0,22056.0,447011.0,280856.0,168069.0,20681.0,69895.0,28413.0,28135.0,259321.0,32301.0,99314.0,30420.0,17115.0,43927.0,26081.0,14450.0,82639.0,40731.0,92173.0,273096.0,244650.0,16567.0,239691.0,13673.0,35765.0,40153.0,42834.0,389470.0,164736.0,120076.0,33117.0,48939.0,76631.0,31690.0,54110.0,98762.0,44884.0,42622.0,13316.0,237301.0,27130.0,128128.0,18019.0,27125.0,39706.0,30047.0,27069.0,24769.0,44243.0,60237.0,63693.0,87606.0
C18n_TF5,0.0,11335759.0,0.0,589171.0,0.0,4250198.0,638435.0,3537719.0,1350656.0,3526520.0,0.0,4622915.0,0.0,0.0,2387532.0,13475309.0,2367190.0,0.0,15868919.0,69212.0,0.0,2565180.0,0.0,2148390.0,272049.0,4211090.0,584202.0,104720.0,531662.0,1310911.0,1411640.0,92757.0,503223.0,459946.0,182919.0,0.0,195295.0,2275959.0,190790.0,409173.0,10206364.0,763824.0,1091032.0,1236803.0,2572331.0,2119744.0,5843640.0,6628008.0,0.0,0.0,2246874.0,5558436.0,11411535.0,911185.0,0.0,293779.0,3698324.0,52279.0,5328684.0,1397215.0,1762847.0,10199382.0,97759.0,2656456.0,71432.0,1055417.0,7542859.0,3547607.0,0.0,5774611.0
C18n_QI67,9759117.0,13804.0,48829.0,450427.0,12144.0,58319.0,899.0,400212.0,34569787.0,51128.0,2218.0,3471298.0,247870.0,41540319.0,28725.0,13669.0,1542.0,21878.0,24959.0,896.0,273.0,2378.0,14959.0,159851.0,136628.0,2182.0,410332.0,17682.0,904629.0,248712.0,1114050.0,44494548.0,123389.0,536562.0,23444.0,50914.0,24328.0,46835.0,287266.0,5125.0,541884.0,5468.0,143690.0,50180.0,91368.0,12593.0,131919.0,134716.0,1395.0,12703.0,611336.0,9982.0,28932.0,143966.0,197349.0,2303.0,7593.0,5243.0,304203.0,94736.0,10038.0,95174.0,18304.0,1853574.0,14047.0,7541733.0,992392.0,23398.0,695741.0,31063.0
C18n_QI68,865442.0,1771517.0,916215.0,1538105.0,867622.0,997082.0,1684339.0,1706200.0,2485093.0,977355.0,895421.0,2679413.0,1399044.0,1972932.0,1274105.0,989237.0,425953.0,641634.0,3828192.0,1713604.0,3694178.0,1170343.0,1432827.0,1760934.0,1090800.0,936680.0,1921326.0,4758377.0,1015813.0,462858.0,1292613.0,1705885.0,703263.0,439068.0,3684777.0,1654284.0,3954415.0,911838.0,1816626.0,993445.0,3345644.0,1114336.0,1600395.0,3646101.0,1533283.0,1009312.0,5288425.0,505977.0,27975676.0,955630.0,1154692.0,4147952.0,983545.0,937692.0,2661714.0,384521.0,1235010.0,796787.0,2678490.0,1538703.0,1355069.0,1222559.0,8938658.0,878662.0,852046.0,1040735.0,1008967.0,948861.0,1066797.0,978519.0
C18n_QI69,234918.0,463936.0,142918.0,699716.0,199539.0,174655.0,433490.0,473160.0,882731.0,147731.0,90372.0,1016516.0,1399483.0,165455.0,200308.0,256684.0,32930.0,294571.0,541317.0,275265.0,288831.0,488021.0,432236.0,596701.0,249741.0,163118.0,184862.0,1282520.0,136578.0,146935.0,379469.0,608379.0,254513.0,69322.0,428685.0,286370.0,1459529.0,352202.0,1397826.0,308086.0,794708.0,238246.0,353235.0,1354284.0,496983.0,125410.0,1130768.0,123664.0,2882069.0,86471.0,262097.0,2017295.0,223743.0,125818.0,153303.0,45141.0,293409.0,157241.0,606415.0,162669.0,135775.0,358070.0,1121901.0,412449.0,177413.0,293029.0,398273.0,396039.0,349826.0,229807.0
