X1,X2,X3,X4,X5,X6
0.16,0,0,0.01,0,0
0.21,8.02E-06,0.045454545,0.11,0,0
0.16,1.60E-05,0.111111111,0.04,0,0
0.35,1.60E-05,0.054054054,0.28,8.02E-06,0.034482759
0.16,1.60E-05,0.111111111,0.03,0,0
0.28,8.02E-06,0.034482759,0.07,0,0
0.14,0,0,0.06,0,0
0.21,3.21E-05,0.16,0.08,0,0
0.19,0,0,0.1,0,0
0.17,8.02E-06,0.055555556,0.04,0,0
0.2,8.02E-06,0.047619048,0.05,0,0
0.27,4.81E-05,0.181818182,0.07,0,0
0.22,8.02E-06,0.043478261,0.07,0,0
0.35,2.41E-05,0.078947368,0.23,0,0
0.23,8.02E-06,0.041666667,0.05,0,0
0.23,1.60E-05,0.08,0.14,8.02E-06,0.066666667
0.23,1.60E-05,0.08,0.19,0,0
0.12,0,0,0.06,0,0
0.3,2.41E-05,0.090909091,0.13,8.02E-06,0.071428571
0.23,2.41E-05,0.115384615,0.12,0,0
0.24,4.01E-05,0.172413793,0.06,0,0
0.15,0,0,0.07,0,0
0.19,1.60E-05,0.095238095,0.08,0,0
0.24,3.21E-05,0.142857143,0.06,0,0
0.33,1.60E-05,0.057142857,0.2,8.02E-06,0.047619048
0.2,2.41E-05,0.130434783,0.1,8.02E-06,0.090909091
0.17,8.02E-06,0.055555556,0.05,0,0
0.14,1.60E-05,0.125,0.08,8.02E-06,0.111111111
0.12,0,0,0,0,0
0.24,1.60E-05,0.076923077,0.09,0,0
0.22,1.60E-05,0.083333333,0.08,0,0
0.36,2.41E-05,0.076923077,0.24,1.60E-05,0.076923077
0.29,8.02E-06,0.033333333,0.07,8.02E-06,0.125
0.24,1.60E-05,0.076923077,0.19,0,0
0.13,1.60E-05,0.133333333,0.04,0,0
0.16,0,0,0.07,0,0
0.2,0,0,0.11,0,0
0.24,8.02E-06,0.04,0.1,0,0
0.34,1.60E-05,0.055555556,0.27,8.02E-06,0.035714286
0.1,0,0,0,0,0
0.23,8.02E-06,0.041666667,0.19,8.02E-06,0.05
0.21,8.02E-06,0.045454545,0.08,0,0
